timestamp,message
1623181646551,"[2021-06-08 19:47:26,551: INFO/ForkPoolWorker-1] Page No: 16 | Assigning last_encounter as dos: "
1623181646551,"[2021-06-08 19:47:26,551: INFO/ForkPoolWorker-1] Page No: 17 | Initiate dos extraction"
1623181646551,"[2021-06-08 19:47:26,551: INFO/ForkPoolWorker-1] Page No: 17 | Check for free floating date"
1623181646551,"[2021-06-08 19:47:26,551: INFO/ForkPoolWorker-1] Page No: 17 | Assigning last_encounter as dos: "
1623181646551,"[2021-06-08 19:47:26,551: INFO/ForkPoolWorker-1] Page No: 18 | Initiate dos extraction"
1623181646551,"[2021-06-08 19:47:26,551: INFO/ForkPoolWorker-1] Page No: 18 | Check for free floating date"
1623181646552,"[2021-06-08 19:47:26,551: INFO/ForkPoolWorker-1] Page No: 18 | Assigning last_encounter as dos: "
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 19 | Initiate dos extraction"
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 19 | Check for free floating date"
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 19 | Assigning last_encounter as dos: "
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 20 | Initiate dos extraction"
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 20 | Check for free floating date"
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 20 | Assigning last_encounter as dos: "
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 21 | Initiate dos extraction"
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 21 | Check for free floating date"
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 21 | Assigning last_encounter as dos: "
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 22 | Initiate dos extraction"
1623181646552,"[2021-06-08 19:47:26,552: INFO/ForkPoolWorker-1] Page No: 22 | Check for free floating date"
1623181646553,"[2021-06-08 19:47:26,553: INFO/ForkPoolWorker-1] Page No: 22 | Assigning last_encounter as dos: "
1623181646553,"[2021-06-08 19:47:26,553: INFO/ForkPoolWorker-1] Page No: 23 | Initiate dos extraction"
1623181646553,"[2021-06-08 19:47:26,553: INFO/ForkPoolWorker-1] Page No: 23 | Check for free floating date"
1623181646553,"[2021-06-08 19:47:26,553: INFO/ForkPoolWorker-1] Page No: 23 | Assigning last_encounter as dos: "
1623181646556,"[2021-06-08 19:47:26,556: INFO/ForkPoolWorker-1] Saved system extracted encounter data to VisitNote table"
1623181646556,"[2021-06-08 19:47:26,556: INFO/ForkPoolWorker-1] Updating note_identify_status to DB"
1623181646558,"[2021-06-08 19:47:26,557: INFO/ForkPoolWorker-1] 326902_DAVID_SIMMERER_11-16-1935_5397_12-18-2020.pdf | Finished note identification in 0.032654523849487305 seconds"
1623181646561,"[2021-06-08 19:47:26,561: INFO/ForkPoolWorker-1] Task service_note.task.process_note[047d9965-1443-4c48-968b-886ff043b301] succeeded in 13.607488465000188s: {'message': 'success'}"
1623181646590,"[2021-06-08 19:47:26,590: INFO/ForkPoolWorker-1] PUM000480444_AUDREY_SIROIS_03-23-1948_159993_02-20-2021.pdf | Start Text Correction.."
1623181647446,"[2021-06-08 19:47:27,446: INFO/MainProcess] Received task: service_note.task.process_note[56bb9ed4-e96b-4954-be77-f9fa7ac4d6d6]  "
1623181660856,"[2021-06-08 19:47:40,855: INFO/ForkPoolWorker-1] PUM000480444_AUDREY_SIROIS_03-23-1948_159993_02-20-2021.pdf | Finished Text Correction in 14 seconds"
1623181660861,"[2021-06-08 19:47:40,861: INFO/ForkPoolWorker-1] PUM000480444_AUDREY_SIROIS_03-23-1948_159993_02-20-2021.pdf | Start of note_identify"
1623181660862,"[2021-06-08 19:47:40,862: INFO/ForkPoolWorker-1] Page No: 1 | Initiate dos extraction"
1623181660862,"[2021-06-08 19:47:40,862: INFO/ForkPoolWorker-1] Page No: 1 | Check for free floating date"
1623181660863,"[2021-06-08 19:47:40,862: INFO/ForkPoolWorker-1] Page No: 1 | Assigning last_encounter as dos: "
1623181660863,"[2021-06-08 19:47:40,863: INFO/ForkPoolWorker-1] Page No: 2 | Initiate dos extraction"
1623181660863,"[2021-06-08 19:47:40,863: INFO/ForkPoolWorker-1] Page No: 2 | Check for free floating date"
1623181660863,"[2021-06-08 19:47:40,863: INFO/ForkPoolWorker-1] Page No: 2 | Assigning last_encounter as dos: "
1623181660863,"[2021-06-08 19:47:40,863: INFO/ForkPoolWorker-1] Page No: 3 | Initiate dos extraction"
1623181660863,"[2021-06-08 19:47:40,863: INFO/ForkPoolWorker-1] Page No: 3 | Check for free floating date"
1623181660863,"[2021-06-08 19:47:40,863: INFO/ForkPoolWorker-1] Page No: 3 | Assigning last_encounter as dos: "
1623181660863,"[2021-06-08 19:47:40,863: INFO/ForkPoolWorker-1] Page No: 4 | Initiate dos extraction"
1623181660864,"[2021-06-08 19:47:40,864: INFO/ForkPoolWorker-1] Page No: 4 | Check for free floating date"
1623181660864,"[2021-06-08 19:47:40,864: INFO/ForkPoolWorker-1] Page No: 4 | Assigning last_encounter as dos: "
1623181660864,"[2021-06-08 19:47:40,864: INFO/ForkPoolWorker-1] Page No: 5 | Initiate dos extraction"
1623181660865,"[2021-06-08 19:47:40,865: INFO/ForkPoolWorker-1] Page No: 5 | Check for free floating date"
1623181660865,"[2021-06-08 19:47:40,865: INFO/ForkPoolWorker-1] Page No: 5 | Assigning last_encounter as dos: "
1623181660865,"[2021-06-08 19:47:40,865: INFO/ForkPoolWorker-1] Page No: 6 | Initiate dos extraction"
1623181660865,"[2021-06-08 19:47:40,865: INFO/ForkPoolWorker-1] Page No: 6 | Check for free floating date"
1623181660865,"[2021-06-08 19:47:40,865: INFO/ForkPoolWorker-1] Page No: 6 | Assigning last_encounter as dos: "
1623181660865,"[2021-06-08 19:47:40,865: INFO/ForkPoolWorker-1] Page No: 7 | Initiate dos extraction"
1623181660865,"[2021-06-08 19:47:40,865: INFO/ForkPoolWorker-1] Page No: 7 | Check for free floating date"
1623181660865,"[2021-06-08 19:47:40,865: INFO/ForkPoolWorker-1] Page No: 7 | Assigning last_encounter as dos: "
1623181660865,"[2021-06-08 19:47:40,865: INFO/ForkPoolWorker-1] Page No: 8 | Initiate dos extraction"
1623181660867,"[2021-06-08 19:47:40,867: INFO/ForkPoolWorker-1] Page No: 8 | Got dos from label: 11/12/2019"
1623181660867,"[2021-06-08 19:47:40,867: INFO/ForkPoolWorker-1] Page No: 9 | Initiate dos extraction"
1623181660868,"[2021-06-08 19:47:40,868: INFO/ForkPoolWorker-1] Page No: 9 | Check for free floating date"
1623181660868,"[2021-06-08 19:47:40,868: INFO/ForkPoolWorker-1] Page No: 9 | Assigning last_encounter as dos: 11/12/2019"
1623181660868,"[2021-06-08 19:47:40,868: INFO/ForkPoolWorker-1] Page No: 10 | Initiate dos extraction"
1623181660869,"[2021-06-08 19:47:40,869: INFO/ForkPoolWorker-1] Page No: 10 | Check for free floating date"
1623181660869,"[2021-06-08 19:47:40,869: INFO/ForkPoolWorker-1] Page No: 10 | Found Header: hpi"
1623181660869,"[2021-06-08 19:47:40,869: INFO/ForkPoolWorker-1] Page No: 10 | Got dos from header_section: 11/30/2018 | header: hpi"
1623181660870,"[2021-06-08 19:47:40,870: INFO/ForkPoolWorker-1] Page No: 11 | Initiate dos extraction"
1623181660871,"[2021-06-08 19:47:40,871: INFO/ForkPoolWorker-1] Page No: 11 | Got dos from label: 09/19/2019"
1623181660871,"[2021-06-08 19:47:40,871: INFO/ForkPoolWorker-1] Page No: 12 | Initiate dos extraction"
1623181660872,"[2021-06-08 19:47:40,872: INFO/ForkPoolWorker-1] Page No: 12 | Check for free floating date"
1623181660872,"[2021-06-08 19:47:40,872: INFO/ForkPoolWorker-1] Page No: 12 | Assigning last_encounter as dos: 09/19/2019"
1623181660872,"[2021-06-08 19:47:40,872: INFO/ForkPoolWorker-1] Page No: 13 | Initiate dos extraction"
1623181660873,"[2021-06-08 19:47:40,873: INFO/ForkPoolWorker-1] Page No: 13 | Check for free floating date"
1623181660873,"[2021-06-08 19:47:40,873: INFO/ForkPoolWorker-1] Page No: 13 | Assigning last_encounter as dos: 09/19/2019"
1623181660873,"[2021-06-08 19:47:40,873: INFO/ForkPoolWorker-1] Page No: 14 | Initiate dos extraction"
1623181660874,"[2021-06-08 19:47:40,873: INFO/ForkPoolWorker-1] Page No: 14 | Check for free floating date"
1623181660874,"[2021-06-08 19:47:40,874: INFO/ForkPoolWorker-1] Page No: 14 | Found Header: hpi"
1623181660874,"[2021-06-08 19:47:40,874: INFO/ForkPoolWorker-1] Page No: 14 | dates1: ['03/23/1948', '02/21/2018', '03/28/2016', '11/18/2015', '09/01/2016', '03/28/2016']"
1623181660874,"[2021-06-08 19:47:40,874: INFO/ForkPoolWorker-1] Page No: 14 | dates2: ['02/21/2018', '03/28/2016', '11/18/2015', '09/01/2016', '03/28/2016']"
1623181660874,"[2021-06-08 19:47:40,874: INFO/ForkPoolWorker-1] Page No: 14 | free_floating_date_sentence: None"
1623181660874,"[2021-06-08 19:47:40,874: INFO/ForkPoolWorker-1] Page No: 14 | Assigning last_encounter as dos: 09/19/2019"
1623181660874,"[2021-06-08 19:47:40,874: INFO/ForkPoolWorker-1] Page No: 15 | Initiate dos extraction"
1623181660875,"[2021-06-08 19:47:40,875: INFO/ForkPoolWorker-1] Page No: 15 | Check for free floating date"
1623181660875,"[2021-06-08 19:47:40,875: INFO/ForkPoolWorker-1] Page No: 15 | Assigning last_encounter as dos: 09/19/2019"
1623181660875,"[2021-06-08 19:47:40,875: INFO/ForkPoolWorker-1] Page No: 16 | Initiate dos extraction"
1623181660875,"[2021-06-08 19:47:40,875: INFO/ForkPoolWorker-1] Page No: 16 | Check for free floating date"
1623181660875,"[2021-06-08 19:47:40,875: INFO/ForkPoolWorker-1] Page No: 16 | Assigning last_encounter as dos: 09/19/2019"
1623181660875,"[2021-06-08 19:47:40,875: INFO/ForkPoolWorker-1] Page No: 17 | Initiate dos extraction"
1623181660877,"[2021-06-08 19:47:40,877: INFO/ForkPoolWorker-1] Page No: 17 | Got dos from label: 01/05/2016"
1623181660878,"[2021-06-08 19:47:40,878: INFO/ForkPoolWorker-1] Page No: 18 | Initiate dos extraction"
1623181660878,"[2021-06-08 19:47:40,878: INFO/ForkPoolWorker-1] Page No: 18 | Check for free floating date"
1623181660878,"[2021-06-08 19:47:40,878: INFO/ForkPoolWorker-1] Page No: 18 | Assigning last_encounter as dos: 01/05/2016"
1623181660878,"[2021-06-08 19:47:40,878: INFO/ForkPoolWorker-1] Page No: 19 | Initiate dos extraction"
1623181660878,"[2021-06-08 19:47:40,878: INFO/ForkPoolWorker-1] Page No: 19 | Check for free floating date"
1623181660878,"[2021-06-08 19:47:40,878: INFO/ForkPoolWorker-1] Page No: 19 | Assigning last_encounter as dos: 01/05/2016"
1623181660879,"[2021-06-08 19:47:40,878: INFO/ForkPoolWorker-1] Page No: 20 | Initiate dos extraction"
1623181660879,"[2021-06-08 19:47:40,879: INFO/ForkPoolWorker-1] Page No: 20 | Got dos from label: 09/21/2019"
1623181660880,"[2021-06-08 19:47:40,880: INFO/ForkPoolWorker-1] Page No: 21 | Initiate dos extraction"
1623181660880,"[2021-06-08 19:47:40,880: INFO/ForkPoolWorker-1] Page No: 21 | Got dos from label: 09/20/2019"
1623181660881,"[2021-06-08 19:47:40,881: INFO/ForkPoolWorker-1] Page No: 22 | Initiate dos extraction"
1623181660881,"[2021-06-08 19:47:40,881: INFO/ForkPoolWorker-1] Page No: 22 | Check for free floating date"
1623181660881,"[2021-06-08 19:47:40,881: INFO/ForkPoolWorker-1] Page No: 22 | Assigning last_encounter as dos: 09/20/2019"
1623181660881,"[2021-06-08 19:47:40,881: INFO/ForkPoolWorker-1] Page No: 23 | Initiate dos extraction"
1623181660881,"[2021-06-08 19:47:40,881: INFO/ForkPoolWorker-1] Page No: 23 | Check for free floating date"
1623181660882,"[2021-06-08 19:47:40,882: INFO/ForkPoolWorker-1] Page No: 23 | Assigning last_encounter as dos: 09/20/2019"
1623181660882,"[2021-06-08 19:47:40,882: INFO/ForkPoolWorker-1] Page No: 24 | Initiate dos extraction"
1623181660882,"[2021-06-08 19:47:40,882: INFO/ForkPoolWorker-1] Page No: 24 | Got dos from label: 01/07/2019"
1623181660883,"[2021-06-08 19:47:40,883: INFO/ForkPoolWorker-1] Page No: 25 | Initiate dos extraction"
1623181660883,"[2021-06-08 19:47:40,883: INFO/ForkPoolWorker-1] Page No: 25 | Check for free floating date"
1623181660883,"[2021-06-08 19:47:40,883: INFO/ForkPoolWorker-1] Page No: 25 | Assigning last_encounter as dos: 01/07/2019"
1623181660883,"[2021-06-08 19:47:40,883: INFO/ForkPoolWorker-1] Page No: 26 | Initiate dos extraction"
1623181660883,"[2021-06-08 19:47:40,883: INFO/ForkPoolWorker-1] Page No: 26 | Check for free floating date"
1623181660883,"[2021-06-08 19:47:40,883: INFO/ForkPoolWorker-1] Page No: 26 | Assigning last_encounter as dos: 01/07/2019"
1623181660883,"[2021-06-08 19:47:40,883: INFO/ForkPoolWorker-1] Page No: 27 | Initiate dos extraction"
1623181660884,"[2021-06-08 19:47:40,884: INFO/ForkPoolWorker-1] Page No: 27 | Check for free floating date"
1623181660884,"[2021-06-08 19:47:40,884: INFO/ForkPoolWorker-1] Page No: 27 | Assigning last_encounter as dos: 01/07/2019"
1623181660884,"[2021-06-08 19:47:40,884: INFO/ForkPoolWorker-1] Page No: 28 | Initiate dos extraction"
1623181660884,"[2021-06-08 19:47:40,884: INFO/ForkPoolWorker-1] Page No: 28 | Check for free floating date"
1623181660884,"[2021-06-08 19:47:40,884: INFO/ForkPoolWorker-1] Page No: 28 | Assigning last_encounter as dos: 01/07/2019"
1623181660887,"[2021-06-08 19:47:40,887: INFO/ForkPoolWorker-1] Saved system extracted encounter data to VisitNote table"
1623181660887,"[2021-06-08 19:47:40,887: INFO/ForkPoolWorker-1] Updating note_identify_status to DB"
1623181660889,"[2021-06-08 19:47:40,889: INFO/ForkPoolWorker-1] PUM000480444_AUDREY_SIROIS_03-23-1948_159993_02-20-2021.pdf | Finished note identification in 0.02718496322631836 seconds"
1623181660893,"[2021-06-08 19:47:40,892: INFO/ForkPoolWorker-1] Task service_note.task.process_note[da415200-a405-470f-8099-a9c905f55e13] succeeded in 14.330579283999668s: {'message': 'success'}"
1623181660911,"[2021-06-08 19:47:40,911: INFO/ForkPoolWorker-1] 65895_MARK_DIBENEDETTO_04-15-1951_59975_12-18-2020.pdf | Start Text Correction.."
1623181661468,"[2021-06-08 19:47:41,468: INFO/MainProcess] Received task: service_note.task.process_note[7169e998-848b-4d62-b385-4ac1b0ca7774]  "
1623181696713,"[2021-06-08 19:48:16,713: INFO/ForkPoolWorker-1] 65895_MARK_DIBENEDETTO_04-15-1951_59975_12-18-2020.pdf | Finished Text Correction in 35 seconds"
1623181696723,"[2021-06-08 19:48:16,723: INFO/ForkPoolWorker-1] 65895_MARK_DIBENEDETTO_04-15-1951_59975_12-18-2020.pdf | Start of note_identify"
1623181696724,"[2021-06-08 19:48:16,724: INFO/ForkPoolWorker-1] Page No: 1 | Initiate dos extraction"
1623181696725,"[2021-06-08 19:48:16,725: INFO/ForkPoolWorker-1] Page No: 1 | Check for free floating date"
1623181696725,"[2021-06-08 19:48:16,725: INFO/ForkPoolWorker-1] Page No: 1 | Assigning last_encounter as dos: "
1623181696725,"[2021-06-08 19:48:16,725: INFO/ForkPoolWorker-1] Page No: 2 | Initiate dos extraction"
1623181696725,"[2021-06-08 19:48:16,725: INFO/ForkPoolWorker-1] Page No: 2 | Check for free floating date"
1623181696725,"[2021-06-08 19:48:16,725: INFO/ForkPoolWorker-1] Page No: 2 | Assigning last_encounter as dos: "
1623181696725,"[2021-06-08 19:48:16,725: INFO/ForkPoolWorker-1] Page No: 3 | Initiate dos extraction"
1623181696726,"[2021-06-08 19:48:16,726: INFO/ForkPoolWorker-1] Page No: 3 | Check for free floating date"
1623181696726,"[2021-06-08 19:48:16,726: INFO/ForkPoolWorker-1] Page No: 3 | Found Header: cc"
1623181696726,"[2021-06-08 19:48:16,726: INFO/ForkPoolWorker-1] Page No: 3 | Got dos from header_section: 04/12/2017 | header: cc"
1623181696727,"[2021-06-08 19:48:16,727: INFO/ForkPoolWorker-1] Page No: 4 | Initiate dos extraction"
1623181696727,"[2021-06-08 19:48:16,727: INFO/ForkPoolWorker-1] Page No: 4 | Check for free floating date"
1623181696727,"[2021-06-08 19:48:16,727: INFO/ForkPoolWorker-1] Page No: 4 | Assigning last_encounter as dos: 04/12/2017"
1623181696727,"[2021-06-08 19:48:16,727: INFO/ForkPoolWorker-1] Page No: 5 | Initiate dos extraction"
1623181696727,"[2021-06-08 19:48:16,727: INFO/ForkPoolWorker-1] Page No: 5 | Check for free floating date"
